UserID,DeviceID,LogTime,S No
535,OX-8862021010097,2022-09-29 18:01:59,8241
109,OX-8862021010015,2022-09-29 18:01:51,14967
645,FC-8300T20094182,2022-09-29 18:04:23,52811
219,FC-8300T20094174,2022-09-29 18:04:56,19719
564,FC-8300T20094181,2022-09-29 18:02:26,20311
524,OX-8862021010003,2022-09-29 18:06:34,21893
566,OX-8862021010003,2022-09-29 18:06:38,21894
675,OX-8862021010078,2022-09-29 18:07:12,13087
279,FC-8300T20094182,2022-09-29 18:05:35,52812
404,OX-8862021010013,2022-09-29 18:04:51,6674
65,OX-8862021010093,2022-09-29 18:04:53,13166
62,OX-8862021010015,2022-09-29 18:05:18,14968
664,OX-8862021010097,2022-09-29 18:06:15,8242
154,FC-8300T20094174,2022-09-29 18:08:28,19720
109,OX-8862021010015,2022-09-29 18:06:36,14969
196,FC-8300T20094182,2022-09-29 18:08:33,52813
604,FC-8300T20094174,2022-09-29 18:09:15,19721
612,OX-8862021010094,2022-09-29 18:06:53,11402
17,FC-8300T20094182,2022-09-29 18:09:15,52814
515,OX-8862021010024,2022-09-29 18:10:51,14045
626,OX-8862021010095,2022-09-29 18:09:10,10831
504,OX-8862021010100,2022-09-29 18:12:14,18868
651,OX-8862021010092,2022-09-29 18:10:54,23754
125,OX-8862021010092,2022-09-29 18:12:10,23755
19,FC-8300T20094179,2022-09-29 18:13:16,34129
628,OX-8862021010029,2022-09-29 18:15:00,4299
275,OX-8862021010094,2022-09-29 18:13:01,11403
23,OX-8862021010002,2022-09-29 18:16:38,12630
674,OX-8862021010100,2022-09-29 18:16:26,18869
255,FC-8300T20094179,2022-09-29 18:17:39,34130
585,OX-8862021010095,2022-09-29 18:16:08,10832
125,OX-8862021010092,2022-09-29 18:17:24,23756
557,OX-8862021010030,2022-09-29 18:17:40,15002
38,FC-8300T20094182,2022-09-29 18:18:49,52815
529,OX-8862021010092,2022-09-29 18:17:46,23757
543,OX-8862021010079,2022-09-29 18:21:25,12626
505,OX-8862021010096,2022-09-29 18:15:54,7610
578,FC-8300T20094181,2022-09-29 18:17:27,20312
524,OX-8862021010003,2022-09-29 18:21:13,21895
566,OX-8862021010003,2022-09-29 18:21:17,21896
619,OX-8862021010096,2022-09-29 18:16:43,7611
5,OX-8862021010097,2022-09-29 18:19:16,8243
563,OX-8862021010082,2022-09-29 18:20:45,11638
65,OX-8862021010093,2022-09-29 18:19:36,13167
211,OX-8862021010097,2022-09-29 18:20:30,8244
670,FC-8300T20094182,2022-09-29 18:22:51,52816
515,OX-8862021010024,2022-09-29 18:23:34,14046
73,FC-8300T20094179,2022-09-29 18:22:37,34131
670,FC-8300T20094182,2022-09-29 18:23:02,52817
279,FC-8300T20094182,2022-09-29 18:23:12,52818
404,OX-8862021010013,2022-09-29 18:22:21,6675
255,FC-8300T20094179,2022-09-29 18:23:46,34132
628,OX-8862021010029,2022-09-29 18:25:37,4300
135,OX-8862021010029,2022-09-29 18:26:00,4301
403,OX-8862021010013,2022-09-29 18:23:45,6676
16,OX-8862021010093,2022-09-29 18:23:58,13168
615,OX-8862021010097,2022-09-29 18:24:24,8245
602,OX-8862021010100,2022-09-29 18:27:11,18870
43,OX-8862021010015,2022-09-29 18:26:36,14970
626,OX-8862021010095,2022-09-29 18:26:40,10833
27,OX-8862021010097,2022-09-29 18:27:41,8246
260,OX-8862021010079,2022-09-29 18:32:23,12627
17,FC-8300T20094182,2022-09-29 18:30:11,52819
585,OX-8862021010095,2022-09-29 18:28:33,10834
529,OX-8862021010092,2022-09-29 18:29:34,23758
154,FC-8300T20094174,2022-09-29 18:32:02,19722
619,OX-8862021010096,2022-09-29 18:28:30,7612
290,OX-8862021010024,2022-09-29 18:32:26,14047
297,FC-8300T20094179,2022-09-29 18:32:10,34133
43,OX-8862021010015,2022-09-29 18:31:02,14971
48,FC-8300T20094181,2022-09-29 18:31:07,20313
673,OX-8862021010092,2022-09-29 18:32:02,23759
23,OX-8862021010002,2022-09-29 18:35:38,12631
109,OX-8862021010015,2022-09-29 18:32:28,14972
506,OX-8862021010095,2022-09-29 18:32:16,10835
62,OX-8862021010015,2022-09-29 18:33:06,14973
135,OX-8862021010029,2022-09-29 18:36:34,4302
268,FC-8300T20094174,2022-09-29 18:36:20,19723
65,OX-8862021010093,2022-09-29 18:35:05,13169
260,OX-8862021010079,2022-09-29 18:40:16,12628
62,OX-8862021010015,2022-09-29 18:36:21,14974
537,OX-8862021010012,2022-09-29 18:38:03,6144
580,OX-8862021010014,2022-09-29 18:37:30,23026
48,FC-8300T20094181,2022-09-29 18:38:41,20314
30,OX-8862021010082,2022-09-29 18:43:05,11639
38,FC-8300T20094182,2022-09-29 18:43:59,52820
578,FC-8300T20094181,2022-09-29 18:42:12,20315
290,OX-8862021010024,2022-09-29 18:44:46,14048
145,FC-8300T20094179,2022-09-29 18:44:21,34134
65,OX-8862021010093,2022-09-29 18:44:16,13170
109,OX-8862021010015,2022-09-29 18:44:02,14975
593,FC-8300T20094179,2022-09-29 18:45:32,34135
124,OX-8862021010095,2022-09-29 18:43:36,10836
673,OX-8862021010092,2022-09-29 18:44:53,23760
297,FC-8300T20094179,2022-09-29 18:46:03,34136
48,FC-8300T20094181,2022-09-29 18:44:44,20316
506,OX-8862021010095,2022-09-29 18:44:38,10837
23,OX-8862021010002,2022-09-29 18:49:42,12632
403,OX-8862021010013,2022-09-29 18:47:24,6677
46,OX-8862021010024,2022-09-29 18:49:59,14049
30,OX-8862021010082,2022-09-29 18:49:23,11640
636,OX-8862021010099,2022-09-29 18:50:57,13464
204,OX-8862021010013,2022-09-29 18:49:40,6678
538,OX-8862021010078,2022-09-29 18:53:21,13088
596,OX-8862021010014,2022-09-29 18:50:00,23027
596,OX-8862021010014,2022-09-29 18:50:11,23028
46,OX-8862021010024,2022-09-29 18:54:48,14050
141,OX-8862021010078,2022-09-29 18:56:24,13089
538,OX-8862021010078,2022-09-29 18:58:39,13090
160,OX-8862021010087,2022-09-29 18:57:31,307
33,OX-8862021010014,2022-09-29 18:54:51,23029
596,OX-8862021010014,2022-09-29 18:55:03,23030
124,OX-8862021010095,2022-09-29 18:55:26,10838
558,OX-8862021010097,2022-09-29 18:56:25,8247
595,FC-8300T20094182,2022-09-29 18:58:10,52821
46,OX-8862021010024,2022-09-29 18:59:19,14051
154,FC-8300T20094174,2022-09-29 18:59:17,19724
636,OX-8862021010099,2022-09-29 18:59:54,13465
608,OX-8862021010093,2022-09-29 18:57:26,13171
279,FC-8300T20094182,2022-09-29 18:58:57,52822
219,FC-8300T20094174,2022-09-29 19:00:02,19725
531,OX-8862021010100,2022-09-29 19:00:00,18871
65,OX-8862021010093,2022-09-29 18:58:17,13172
596,OX-8862021010014,2022-09-29 18:57:32,23031
547,OX-8862021010003,2022-09-29 19:01:48,21897
641,FC-8300T20094182,2022-09-29 19:00:20,52823
124,OX-8862021010095,2022-09-29 18:58:04,10839
596,OX-8862021010014,2022-09-29 18:58:03,23032
145,FC-8300T20094179,2022-09-29 19:00:12,34137
626,OX-8862021010095,2022-09-29 18:58:10,10840
593,FC-8300T20094179,2022-09-29 19:00:18,34138
662,FC-8300T20094179,2022-09-29 19:00:35,34139
668,OX-8862021010003,2022-09-29 19:03:03,21898
234,OX-8862021010012,2022-09-29 19:00:50,6145
326,OX-8862021010097,2022-09-29 19:00:07,8248
297,FC-8300T20094179,2022-09-29 19:01:24,34140
652,OX-8862021010097,2022-09-29 19:00:23,8249
621,OX-8862021010092,2022-09-29 19:00:42,23761
169,OX-8862021010012,2022-09-29 19:01:37,6146
80,OX-8862021010097,2022-09-29 19:00:42,8250
30,OX-8862021010082,2022-09-29 19:02:07,11641
632,OX-8862021010001,2022-09-29 18:40:24,11363
33,OX-8862021010014,2022-09-29 19:00:43,23033
672,OX-8862021010014,2022-09-29 19:01:11,23034
578,FC-8300T20094181,2022-09-29 19:01:38,20317
570,FC-8300T20094179,2022-09-29 19:03:30,34141
595,FC-8300T20094182,2022-09-29 19:04:06,52824
505,OX-8862021010096,2022-09-29 19:01:18,7613
279,FC-8300T20094182,2022-09-29 19:04:42,52825
564,FC-8300T20094181,2022-09-29 19:02:53,20318
531,OX-8862021010100,2022-09-29 19:05:20,18872
62,OX-8862021010015,2022-09-29 19:03:19,14976
147,OX-8862021010094,2022-09-29 19:04:28,11404
522,OX-8862021010092,2022-09-29 19:05:18,23762
404,OX-8862021010013,2022-09-29 19:05:19,6679
204,OX-8862021010013,2022-09-29 19:05:37,6680
530,OX-8862021010002,2022-09-29 19:09:35,12633
670,FC-8300T20094182,2022-09-29 19:09:07,52826
260,OX-8862021010079,2022-09-29 19:12:51,12629
73,FC-8300T20094179,2022-09-29 19:10:48,34142
557,OX-8862021010030,2022-09-29 19:12:04,15003
625,OX-8862021010002,2022-09-29 19:15:34,12634
634,OX-8862021010078,2022-09-29 19:16:49,13091
268,FC-8300T20094174,2022-09-29 19:15:34,19726
524,OX-8862021010003,2022-09-29 19:19:26,21899
141,OX-8862021010078,2022-09-29 19:22:36,13092
526,FC-8300T20094182,2022-09-29 19:20:54,52827
125,OX-8862021010092,2022-09-29 19:20:21,23763
570,FC-8300T20094179,2022-09-29 19:21:31,34143
544,OX-8862021010099,2022-09-29 19:23:02,13466
160,OX-8862021010087,2022-09-29 19:23:35,308
557,OX-8862021010030,2022-09-29 19:22:48,15004
230,OX-8862021010097,2022-09-29 19:23:33,8251
580,OX-8862021010014,2022-09-29 19:23:05,23035
1,OX-8862021010011,2022-09-29 19:28:05,1534
1,OX-8862021010011,2022-09-29 19:28:57,1535
530,OX-8862021010002,2022-09-29 19:29:19,12635
1,OX-8862021010011,2022-09-29 19:29:29,1536
1,OX-8862021010011,2022-09-29 19:30:11,1537
1,OX-8862021010011,2022-09-29 19:30:23,1538
1,OX-8862021010011,2022-09-29 19:31:01,1539
193,FC-8300T20094181,2022-09-29 19:28:55,20319
1,OX-8862021010011,2022-09-29 19:32:17,1540
1,OX-8862021010011,2022-09-29 19:32:29,1541
1,OX-8862021010011,2022-09-29 19:32:44,1542
544,OX-8862021010099,2022-09-29 19:32:49,13467
1,OX-8862021010011,2022-09-29 19:33:42,1543
1,OX-8862021010011,2022-09-29 19:34:00,1544
1,OX-8862021010011,2022-09-29 19:35:01,1545
1,OX-8862021010011,2022-09-29 19:35:14,1546
1,OX-8862021010011,2022-09-29 19:35:34,1547
1,OX-8862021010011,2022-09-29 19:37:34,1548
524,OX-8862021010003,2022-09-29 19:39:16,21900
193,FC-8300T20094181,2022-09-29 19:35:48,20320
160,OX-8862021010087,2022-09-29 19:38:38,309
1,OX-8862021010011,2022-09-29 19:39:27,1549
634,OX-8862021010078,2022-09-29 19:43:00,13093
255,FC-8300T20094179,2022-09-29 19:41:44,34144
1,OX-8862021010011,2022-09-29 19:43:22,1550
1,OX-8862021010011,2022-09-29 19:43:36,1551
538,OX-8862021010078,2022-09-29 19:45:14,13094
557,OX-8862021010030,2022-09-29 19:45:27,15005
653,OX-8862021010014,2022-09-29 19:44:46,23036
610,OX-8862021010092,2022-09-29 19:48:01,23764
566,OX-8862021010003,2022-09-29 19:51:14,21901
160,OX-8862021010087,2022-09-29 19:50:47,310
515,OX-8862021010024,2022-09-29 19:51:48,14052
255,FC-8300T20094179,2022-09-29 19:52:18,34145
505,OX-8862021010096,2022-09-29 19:50:13,7614
567,OX-8862021010082,2022-09-29 19:54:49,11642
653,OX-8862021010014,2022-09-29 19:52:55,23037
515,OX-8862021010024,2022-09-29 19:57:00,14053
275,OX-8862021010094,2022-09-29 19:55:04,11405
588,OX-8862021010002,2022-09-29 20:00:11,12636
566,OX-8862021010003,2022-09-29 20:00:59,21902
145,FC-8300T20094179,2022-09-29 19:58:57,34146
549,FC-8300T20094179,2022-09-29 19:59:04,34147
269,OX-8862021010100,2022-09-29 20:00:16,18873
567,OX-8862021010082,2022-09-29 20:02:06,11643
1,OX-8862021010011,2022-09-29 20:03:50,1558
1,OX-8862021010011,2022-09-29 20:04:10,1559
538,OX-8862021010078,2022-09-29 20:07:12,13095
275,OX-8862021010094,2022-09-29 20:03:22,11406
1,OX-8862021010011,2022-09-29 20:07:22,1560
1,OX-8862021010011,2022-09-29 20:07:53,1561
1,OX-8862021010011,2022-09-29 20:08:04,1562
1,OX-8862021010011,2022-09-29 20:08:15,1563
1,OX-8862021010011,2022-09-29 20:08:27,1564
1,OX-8862021010011,2022-09-29 20:08:38,1565
1,OX-8862021010011,2022-09-29 20:08:51,1566
1,OX-8862021010011,2022-09-29 20:09:02,1567
1,OX-8862021010011,2022-09-29 20:09:13,1568
549,FC-8300T20094179,2022-09-29 20:08:54,34148
543,OX-8862021010079,2022-09-29 20:11:56,12630
610,OX-8862021010092,2022-09-29 20:09:13,23765
1,OX-8862021010011,2022-09-29 20:12:07,1569
588,OX-8862021010002,2022-09-29 20:12:58,12637
68,OX-8862021010012,2022-09-29 20:11:09,6147
543,OX-8862021010079,2022-09-29 20:14:05,12631
2,OX-8862021010011,2022-09-29 20:16:03,1570
2,OX-8862021010011,2022-09-29 20:16:14,1571
567,OX-8862021010082,2022-09-29 20:15:38,11644
1,OX-8862021010011,2022-09-29 20:17:01,1572
567,OX-8862021010082,2022-09-29 20:16:48,11645
280,FC-8300T20094179,2022-09-29 20:16:38,34149
1,OX-8862021010011,2022-09-29 20:18:37,1573
1,OX-8862021010011,2022-09-29 20:19:43,1574
92,OX-8862021010003,2022-09-29 20:21:18,21903
567,OX-8862021010082,2022-09-29 20:20:01,11646
1,OX-8862021010011,2022-09-29 20:21:23,1575
1,OX-8862021010011,2022-09-29 20:21:58,1576
619,OX-8862021010096,2022-09-29 20:20:12,7615
1,OX-8862021010011,2022-09-29 20:24:55,1577
280,FC-8300T20094179,2022-09-29 20:24:32,34150
1,OX-8862021010011,2022-09-29 20:26:46,1578
1,OX-8862021010011,2022-09-29 20:27:11,1579
92,OX-8862021010003,2022-09-29 20:28:17,21904
567,OX-8862021010082,2022-09-29 20:27:18,11647
2,OX-8862021010011,2022-09-29 20:28:43,1580
2,OX-8862021010011,2022-09-29 20:28:55,1581
133,OX-8862021010001,2022-09-29 20:05:46,11364
290,OX-8862021010024,2022-09-29 20:29:27,14054
133,OX-8862021010001,2022-09-29 20:08:18,11365
1,OX-8862021010011,2022-09-29 20:32:02,1582
68,OX-8862021010012,2022-09-29 20:30:33,6148
1,OX-8862021010011,2022-09-29 20:33:06,1583
506,OX-8862021010095,2022-09-29 20:29:58,10841
1,OX-8862021010011,2022-09-29 20:33:52,1584
1,OX-8862021010011,2022-09-29 20:35:32,1585
1,OX-8862021010011,2022-09-29 20:35:47,1586
269,OX-8862021010100,2022-09-29 20:35:36,18874
33,OX-8862021010014,2022-09-29 20:33:23,23038
1,OX-8862021010011,2022-09-29 20:37:10,1587
1,OX-8862021010011,2022-09-29 20:37:21,1588
1,OX-8862021010011,2022-09-29 20:38:38,1589
595,FC-8300T20094182,2022-09-29 20:37:31,52828
1,OX-8862021010011,2022-09-29 20:38:50,1590
53,OX-8862021010087,2022-09-29 20:38:37,311
1,OX-8862021010011,2022-09-29 20:40:22,1591
1,OX-8862021010011,2022-09-29 20:40:44,1592
506,OX-8862021010095,2022-09-29 20:37:48,10842
1,OX-8862021010011,2022-09-29 20:41:32,1593
1,OX-8862021010011,2022-09-29 20:41:47,1594
1,OX-8862021010011,2022-09-29 20:42:33,1595
1,OX-8862021010011,2022-09-29 20:43:03,1596
1,OX-8862021010011,2022-09-29 20:43:44,1597
33,OX-8862021010014,2022-09-29 20:40:28,23039
9,FC-8300T20094181,2022-09-29 20:42:01,20321
290,OX-8862021010024,2022-09-29 20:44:41,14055
620,OX-8862021010030,2022-09-29 20:43:08,15006
1,OX-8862021010011,2022-09-29 20:47:05,1598
9,FC-8300T20094181,2022-09-29 20:45:19,20322
595,FC-8300T20094182,2022-09-29 20:48:14,52829
619,OX-8862021010096,2022-09-29 20:47:21,7616
605,OX-8862021010015,2022-09-29 20:48:49,14977
636,OX-8862021010099,2022-09-29 20:52:12,13468
563,OX-8862021010082,2022-09-29 20:51:27,11648
620,OX-8862021010030,2022-09-29 20:51:40,15007
275,OX-8862021010094,2022-09-29 20:52:38,11407
635,OX-8862021010030,2022-09-29 20:53:27,15008
563,OX-8862021010082,2022-09-29 20:58:15,11649
530,OX-8862021010002,2022-09-29 21:00:52,12638
583,OX-8862021010100,2022-09-29 21:02:06,18875
605,OX-8862021010015,2022-09-29 21:01:45,14978
281,OX-8862021010097,2022-09-29 21:02:39,8252
403,OX-8862021010013,2022-09-29 21:04:53,6681
635,OX-8862021010030,2022-09-29 21:06:34,15009
636,OX-8862021010099,2022-09-29 21:08:49,13469
255,FC-8300T20094179,2022-09-29 21:08:24,34151
275,OX-8862021010094,2022-09-29 21:07:15,11408
530,OX-8862021010002,2022-09-29 21:11:06,12639
524,OX-8862021010003,2022-09-29 21:11:31,21905
544,OX-8862021010099,2022-09-29 21:12:40,13470
282,FC-8300T20094181,2022-09-29 21:09:55,20323
1,OX-8862021010011,2022-09-29 21:13:55,1599
282,FC-8300T20094181,2022-09-29 21:12:18,20324
9,FC-8300T20094181,2022-09-29 21:13:03,20325
255,FC-8300T20094179,2022-09-29 21:14:50,34152
1,OX-8862021010011,2022-09-29 21:16:52,1600
1,OX-8862021010011,2022-09-29 21:17:28,1601
544,OX-8862021010099,2022-09-29 21:17:52,13471
38,FC-8300T20094182,2022-09-29 21:17:20,52830
524,OX-8862021010003,2022-09-29 21:19:44,21906
109,OX-8862021010015,2022-09-29 21:17:49,14979
52,OX-8862021010092,2022-09-29 21:18:32,23766
583,OX-8862021010100,2022-09-29 21:23:36,18876
109,OX-8862021010015,2022-09-29 21:21:55,14980
582,OX-8862021010012,2022-09-29 21:24:35,6149
645,FC-8300T20094182,2022-09-29 21:26:02,52831
196,FC-8300T20094182,2022-09-29 21:26:34,52832
9,FC-8300T20094181,2022-09-29 21:27:17,20326
582,OX-8862021010012,2022-09-29 21:28:47,6150
612,OX-8862021010094,2022-09-29 21:28:00,11409
529,OX-8862021010092,2022-09-29 21:30:16,23767
76,OX-8862021010099,2022-09-29 21:33:14,13472
122,OX-8862021010012,2022-09-29 21:31:54,6151
403,OX-8862021010013,2022-09-29 21:31:35,6682
645,FC-8300T20094182,2022-09-29 21:34:37,52833
674,OX-8862021010100,2022-09-29 21:35:07,18877
52,OX-8862021010092,2022-09-29 21:34:17,23768
122,OX-8862021010012,2022-09-29 21:35:44,6152
43,OX-8862021010015,2022-09-29 21:35:29,14981
196,FC-8300T20094182,2022-09-29 21:37:22,52834
529,OX-8862021010092,2022-09-29 21:36:58,23769
674,OX-8862021010100,2022-09-29 21:39:16,18878
531,OX-8862021010100,2022-09-29 21:40:18,18879
612,OX-8862021010094,2022-09-29 21:38:40,11410
580,OX-8862021010014,2022-09-29 21:41:12,23040
604,FC-8300T20094174,2022-09-29 21:47:32,19727
580,OX-8862021010014,2022-09-29 21:44:59,23041
515,OX-8862021010024,2022-09-29 21:50:04,14056
204,OX-8862021010013,2022-09-29 21:48:42,6683
628,OX-8862021010029,2022-09-29 21:52:44,4303
501,OX-8862021010030,2022-09-29 21:51:58,15010
515,OX-8862021010024,2022-09-29 21:55:04,14057
7,OX-8862021010019,2022-09-29 21:55:00,829
7,OX-8862021010019,2022-09-29 21:56:52,830
563,OX-8862021010082,2022-09-29 21:56:23,11650
531,OX-8862021010100,2022-09-29 21:57:41,18880
7,OX-8862021010019,2022-09-29 21:57:47,831
7,OX-8862021010019,2022-09-29 21:58:14,832
210,OX-8862021010001,2022-09-29 21:35:43,11366
7,OX-8862021010019,2022-09-29 21:58:26,833
605,OX-8862021010015,2022-09-29 21:56:16,14982
133,OX-8862021010001,2022-09-29 21:35:56,11367
566,OX-8862021010003,2022-09-29 22:00:27,21907
610,OX-8862021010092,2022-09-29 21:57:25,23770
524,OX-8862021010003,2022-09-29 22:00:54,21908
580,OX-8862021010014,2022-09-29 21:56:59,23042
501,OX-8862021010030,2022-09-29 21:59:55,15011
141,OX-8862021010078,2022-09-29 22:03:26,13096
593,FC-8300T20094179,2022-09-29 22:00:52,34153
634,OX-8862021010078,2022-09-29 22:03:34,13097
196,FC-8300T20094182,2022-09-29 22:01:19,52835
204,OX-8862021010013,2022-09-29 22:00:02,6684
538,OX-8862021010078,2022-09-29 22:04:17,13098
595,FC-8300T20094182,2022-09-29 22:03:12,52836
604,FC-8300T20094174,2022-09-29 22:04:23,19728
593,FC-8300T20094179,2022-09-29 22:05:36,34154
673,OX-8862021010092,2022-09-29 22:11:51,23771
628,OX-8862021010029,2022-09-29 22:14:30,4304
269,OX-8862021010100,2022-09-29 22:15:02,18881
563,OX-8862021010082,2022-09-29 22:14:43,11651
109,OX-8862021010015,2022-09-29 22:13:04,14983
43,OX-8862021010015,2022-09-29 22:14:18,14984
269,OX-8862021010100,2022-09-29 22:19:15,18882
673,OX-8862021010092,2022-09-29 22:19:03,23772
53,OX-8862021010087,2022-09-29 22:23:34,312
17,FC-8300T20094182,2022-09-29 22:23:54,52837
645,FC-8300T20094182,2022-09-29 22:25:04,52838
279,FC-8300T20094182,2022-09-29 22:25:36,52839
38,FC-8300T20094182,2022-09-29 22:25:41,52840
53,OX-8862021010087,2022-09-29 22:28:50,313
160,OX-8862021010087,2022-09-29 22:29:35,314
544,OX-8862021010099,2022-09-29 22:30:24,13473
76,OX-8862021010099,2022-09-29 22:30:36,13474
636,OX-8862021010099,2022-09-29 22:30:51,13475
619,OX-8862021010096,2022-09-29 22:29:36,7617
505,OX-8862021010096,2022-09-29 22:29:43,7618
588,OX-8862021010002,2022-09-29 22:36:27,12640
160,OX-8862021010087,2022-09-29 22:36:35,315
588,OX-8862021010002,2022-09-29 22:39:34,12641
567,OX-8862021010082,2022-09-29 22:39:44,11652
567,OX-8862021010082,2022-09-29 22:42:50,11653
549,FC-8300T20094179,2022-09-29 22:47:00,34155
653,OX-8862021010014,2022-09-29 22:50:32,23043
588,OX-8862021010002,2022-09-29 22:54:57,12642
549,FC-8300T20094179,2022-09-29 22:55:08,34156
604,FC-8300T20094174,2022-09-29 22:57:42,19729
268,FC-8300T20094174,2022-09-29 22:57:55,19730
660,FC-8300T20094174,2022-09-29 22:58:11,19731
529,OX-8862021010092,2022-09-29 22:57:09,23773
593,FC-8300T20094179,2022-09-29 22:58:27,34157
145,FC-8300T20094179,2022-09-29 22:58:52,34158
1,OX-8862021010011,2022-09-29 23:00:28,1602
635,OX-8862021010030,2022-09-29 22:58:19,15012
1,OX-8862021010011,2022-09-29 23:00:47,1603
290,OX-8862021010024,2022-09-29 23:00:28,14058
531,OX-8862021010100,2022-09-29 23:00:15,18883
92,OX-8862021010003,2022-09-29 23:01:42,21909
674,OX-8862021010100,2022-09-29 23:00:31,18884
160,OX-8862021010087,2022-09-29 23:00:45,316
41,OX-8862021010100,2022-09-29 23:00:43,18885
53,OX-8862021010087,2022-09-29 23:01:03,317
557,OX-8862021010030,2022-09-29 22:59:22,15013
583,OX-8862021010100,2022-09-29 23:00:51,18886
501,OX-8862021010030,2022-09-29 22:59:38,15014
582,OX-8862021010012,2022-09-29 23:00:38,6153
506,OX-8862021010095,2022-09-29 22:59:03,10843
204,OX-8862021010013,2022-09-29 23:01:06,6685
33,OX-8862021010014,2022-09-29 23:00:23,23044
403,OX-8862021010013,2022-09-29 23:01:25,6686
620,OX-8862021010030,2022-09-29 22:59:42,15015
569,OX-8862021010079,2022-09-29 23:06:02,12632
543,OX-8862021010079,2022-09-29 23:06:06,12633
515,OX-8862021010024,2022-09-29 23:05:04,14059
193,FC-8300T20094181,2022-09-29 23:03:03,20327
135,OX-8862021010029,2022-09-29 23:06:35,4305
628,OX-8862021010029,2022-09-29 23:06:38,4306
537,OX-8862021010012,2022-09-29 23:05:13,6154
68,OX-8862021010012,2022-09-29 23:05:58,6155
122,OX-8862021010012,2022-09-29 23:06:27,6156
269,OX-8862021010100,2022-09-29 23:08:28,18887
23,OX-8862021010002,2022-09-29 23:10:28,12643
530,OX-8862021010002,2022-09-29 23:11:22,12644
651,OX-8862021010092,2022-09-29 23:10:58,23774
673,OX-8862021010092,2022-09-29 23:13:25,23775
563,OX-8862021010082,2022-09-29 23:15:04,11654
52,OX-8862021010092,2022-09-29 23:14:03,23776
567,OX-8862021010082,2022-09-29 23:15:41,11655
9,FC-8300T20094181,2022-09-29 23:20:20,20328
282,FC-8300T20094181,2022-09-29 23:20:30,20329
1,OX-8862021010011,2022-09-29 23:00:47,1603
1,OX-8862021010011,2022-09-29 23:23:21,1604
1,OX-8862021010011,2022-09-29 23:48:26,1605
1,OX-8862021010011,2022-09-29 23:50:01,1606
16,OX-8862021010093,2022-09-29 23:47:53,13173
174,OX-8862021010093,2022-09-29 23:48:01,13174
549,FC-8300T20094179,2022-09-29 23:57:35,34159
255,FC-8300T20094179,2022-09-29 23:58:24,34160
570,FC-8300T20094179,2022-09-29 23:59:24,34161
1,OX-8862021010011,2022-09-30 00:01:38,1607
1,OX-8862021010011,2022-09-30 00:01:49,1608
1,OX-8862021010011,2022-09-30 00:02:09,1609
1,OX-8862021010011,2022-09-30 00:02:20,1610
1,OX-8862021010011,2022-09-30 00:02:31,1611
1,OX-8862021010011,2022-09-30 00:02:42,1612
1,OX-8862021010011,2022-09-30 00:02:53,1613
1,OX-8862021010011,2022-09-30 00:03:04,1614
1,OX-8862021010011,2022-09-30 00:03:15,1615
1,OX-8862021010011,2022-09-30 00:03:32,1616
1,OX-8862021010011,2022-09-30 00:03:43,1617
1,OX-8862021010011,2022-09-30 00:03:54,1618
1,OX-8862021010011,2022-09-30 00:04:27,1619
1,OX-8862021010011,2022-09-30 00:04:44,1620
1,OX-8862021010011,2022-09-30 00:05:41,1621
1,OX-8862021010011,2022-09-30 00:06:22,1622
1,OX-8862021010011,2022-09-30 00:06:33,1623
19,FC-8300T20094179,2022-09-30 00:06:17,34162
19,FC-8300T20094179,2022-09-30 00:06:21,34163
1,OX-8862021010011,2022-09-30 00:08:12,1624
1,OX-8862021010011,2022-09-30 00:16:40,1625
1,OX-8862021010011,2022-09-30 00:19:58,1626
1,OX-8862021010011,2022-09-30 00:26:08,1627
118,OX-8862021010097,2022-09-30 00:26:36,8253
1,OX-8862021010011,2022-09-30 00:31:57,1628
1,OX-8862021010011,2022-09-30 00:33:51,1629
1,OX-8862021010011,2022-09-30 00:35:46,1630
19,FC-8300T20094179,2022-09-30 00:50:49,34164
280,FC-8300T20094179,2022-09-30 00:51:16,34165
1,OX-8862021010011,2022-09-30 00:57:01,1631
1,OX-8862021010011,2022-09-30 00:58:39,1632
1,OX-8862021010011,2022-09-30 01:00:03,1633
1,OX-8862021010011,2022-09-30 01:01:09,1634
1,OX-8862021010011,2022-09-30 01:02:07,1635
1,OX-8862021010011,2022-09-30 01:02:44,1636
1,OX-8862021010011,2022-09-30 01:03:21,1637
1,OX-8862021010011,2022-09-30 01:03:49,1638
1,OX-8862021010011,2022-09-30 01:06:11,1639
